     Julian_days Year  Month  Day  Hours  Minutes  Seconds Raw_Obs Fit_tidal    Residual
     76.729167 2011  3 17 17 30  0 9999.00000 5662.94207 9999.00000  0.000
     76.739583 2011  3 17 17 45  0 9999.00000 5662.94796 9999.00000  0.000
     76.750000 2011  3 17 18  0  0 9999.00000 5662.94992 9999.00000  0.000
     76.760417 2011  3 17 18 15  0 5662.87087 5662.94861   -0.07775  0.000
     76.770833 2011  3 17 18 30  0 5662.86387 5662.94272   -0.07886  0.000
     76.781250 2011  3 17 18 45  0 5662.85487 5662.93422   -0.07935  0.000
     76.791667 2011  3 17 19  0  0 5662.84387 5662.92244   -0.07858  0.000
     76.802083 2011  3 17 19 15  0 5662.83087 5662.90805   -0.07718  0.000
     76.812500 2011  3 17 19 30  0 5662.81587 5662.89103   -0.07517  0.000
     76.822917 2011  3 17 19 45  0 5662.79986 5662.87206   -0.07220  0.000
     76.833333 2011  3 17 20  0  0 5662.78087 5662.85178   -0.07091  0.000
     76.843750 2011  3 17 20 15  0 5662.76086 5662.83084   -0.06997  0.000
     76.854167 2011  3 17 20 30  0 5662.73986 5662.80925   -0.06939  0.000
     76.864583 2011  3 17 20 45  0 5662.71986 5662.78700   -0.06714  0.000
     76.875000 2011  3 17 21  0  0 5662.69586 5662.76607   -0.07020  0.000
     76.885417 2011  3 17 21 15  0 9999.00000 5662.74513 9999.00000  0.000
     76.895833 2011  3 17 21 30  0 9999.00000 5662.72550 9999.00000  0.000
     76.906250 2011  3 17 21 45  0 9999.00000 5662.70718 9999.00000  0.000
     76.916667 2011  3 17 22  0  0 9999.00000 5662.69082 9999.00000  0.000
     76.927083 2011  3 17 22 15  0 5662.61186 5662.67643   -0.06457  0.000
     76.937500 2011  3 17 22 30  0 5662.60285 5662.66465   -0.06179  0.000
     76.947917 2011  3 17 22 45  0 5662.59485 5662.65549   -0.06064  0.000
     76.958333 2011  3 17 23  0  0 5662.58685 5662.64960   -0.06275  0.000
     76.968750 2011  3 17 23 15  0 9999.00000 5662.64633 9999.00000  0.000
     76.979167 2011  3 17 23 30  0 9999.00000 5662.64633 9999.00000  0.000
     76.989583 2011  3 17 23 45  0 9999.00000 5662.64894 9999.00000  0.000
     77.000000 2011  3 18  0  0  0 9999.00000 5662.65549 9999.00000  0.000
     77.010417 2011  3 18  0 15  0 5662.60085 5662.66465   -0.06380  0.000
     77.020833 2011  3 18  0 30  0 5662.61285 5662.67708   -0.06423  0.000
     77.031250 2011  3 18  0 45  0 5662.62985 5662.69278   -0.06293  0.000
     77.041667 2011  3 18  1  0  0 5662.64885 5662.71045   -0.06160  0.000
     77.052083 2011  3 18  1 15  0 5662.66985 5662.73139   -0.06154  0.000
     77.062500 2011  3 18  1 30  0 5662.69385 5662.75363   -0.05978  0.000
     77.072917 2011  3 18  1 45  0 5662.71884 5662.77784   -0.05899  0.000
     77.083333 2011  3 18  2  0  0 5662.74485 5662.80336   -0.05852  0.000
     77.093750 2011  3 18  2 15  0 5662.76584 5662.82953   -0.06369  0.000
     77.104167 2011  3 18  2 30  0 5662.78984 5662.85570   -0.06586  0.000
     77.114583 2011  3 18  2 45  0 5662.81284 5662.88188   -0.06903  0.000
     77.125000 2011  3 18  3  0  0 5662.83784 5662.90740   -0.06955  0.000
     77.135417 2011  3 18  3 15  0 5662.85984 5662.93160   -0.07176  0.000
     77.145833 2011  3 18  3 30  0 5662.87984 5662.95385   -0.07401  0.000
     77.156250 2011  3 18  3 45  0 5662.89884 5662.97413   -0.07529  0.000
     77.166667 2011  3 18  4  0  0 5662.91084 5662.99180   -0.08096  0.000
     77.177083 2011  3 18  4 15  0 5662.92384 5663.00684   -0.08301  0.000
     77.187500 2011  3 18  4 30  0 5662.93584 5663.01862   -0.08279  0.000
     77.197917 2011  3 18  4 45  0 5662.94384 5663.02647   -0.08264  0.000
     77.208333 2011  3 18  5  0  0 5662.95084 5663.03106   -0.08022  0.000
     77.218750 2011  3 18  5 15  0 9999.00000 5663.03040 9999.00000  0.000
     77.229167 2011  3 18  5 30  0 9999.00000 5663.02582 9999.00000  0.000
     77.239583 2011  3 18  5 45  0 9999.00000 5663.01601 9999.00000  0.000
     77.250000 2011  3 18  6  0  0 9999.00000 5663.00161 9999.00000  0.000
     77.260417 2011  3 18  6 15  0 5662.91483 5662.98264   -0.06780  0.000
     77.270833 2011  3 18  6 30  0 5662.89083 5662.95908   -0.06825  0.000
     77.281250 2011  3 18  6 45  0 5662.86483 5662.93030   -0.06547  0.000
     77.291667 2011  3 18  7  0  0 5662.83083 5662.89823   -0.06740  0.000
     77.302083 2011  3 18  7 15  0 5662.79483 5662.86159   -0.06677  0.000
     77.312500 2011  3 18  7 30  0 5662.75483 5662.82233   -0.06751  0.000
     77.322917 2011  3 18  7 45  0 5662.71283 5662.78046   -0.06763  0.000
     77.333333 2011  3 18  8  0  0 5662.66683 5662.73662   -0.06979  0.000
     77.343750 2011  3 18  8 15  0 5662.61883 5662.69147   -0.07265  0.000
     77.354167 2011  3 18  8 30  0 5662.56783 5662.64567   -0.07785  0.000
     77.364583 2011  3 18  8 45  0 5662.52483 5662.59987   -0.07505  0.000
     77.375000 2011  3 18  9  0  0 5662.48082 5662.55473   -0.07390  0.000
     77.385417 2011  3 18  9 15  0 5662.43582 5662.51089   -0.07507  0.000
     77.395833 2011  3 18  9 30  0 5662.39482 5662.46967   -0.07485  0.000
     77.406250 2011  3 18  9 45  0 5662.35482 5662.43041   -0.07559  0.000
     77.416667 2011  3 18 10  0  0 5662.32182 5662.39442   -0.07260  0.000
     77.427083 2011  3 18 10 15  0 5662.28582 5662.36171   -0.07589  0.000
     77.437500 2011  3 18 10 30  0 5662.25882 5662.33292   -0.07410  0.000
     77.447917 2011  3 18 10 45  0 5662.23282 5662.30871   -0.07589  0.000
     77.458333 2011  3 18 11  0  0 5662.21382 5662.28974   -0.07592  0.000
     77.468750 2011  3 18 11 15  0 5662.20182 5662.27534   -0.07353  0.000
     77.479167 2011  3 18 11 30  0 5662.19281 5662.26618   -0.07336  0.000
     77.489583 2011  3 18 11 45  0 5662.19281 5662.26226   -0.06944  0.000
     77.500000 2011  3 18 12  0  0 5662.19582 5662.26422   -0.06841  0.000
     77.510417 2011  3 18 12 15  0 5662.20681 5662.27142   -0.06460  0.000
     77.520833 2011  3 18 12 30  0 5662.21681 5662.28450   -0.06769  0.000
     77.531250 2011  3 18 12 45  0 5662.23781 5662.30282   -0.06501  0.000
     77.541667 2011  3 18 13  0  0 5662.26281 5662.32572   -0.06291  0.000
     77.552083 2011  3 18 13 15  0 5662.28681 5662.35320   -0.06639  0.000
     77.562500 2011  3 18 13 30  0 5662.31781 5662.38526   -0.06746  0.000
     77.572917 2011  3 18 13 45  0 5662.35681 5662.42059   -0.06379  0.000
     77.583333 2011  3 18 14  0  0 5662.39481 5662.45920   -0.06439  0.000
     77.593750 2011  3 18 14 15  0 5662.43781 5662.49977   -0.06196  0.000
     77.604167 2011  3 18 14 30  0 5662.47981 5662.54229   -0.06249  0.000
     77.614583 2011  3 18 14 45  0 5662.52280 5662.58613   -0.06333  0.000
     77.625000 2011  3 18 15  0  0 5662.56980 5662.62997   -0.06017  0.000
     77.635417 2011  3 18 15 15  0 5662.61280 5662.67316   -0.06035  0.000
     77.645833 2011  3 18 15 30  0 5662.65580 5662.71568   -0.05988  0.000
     77.656250 2011  3 18 15 45  0 5662.69380 5662.75691   -0.06310  0.000
     77.666667 2011  3 18 16  0  0 5662.73480 5662.79551   -0.06071  0.000
     77.677083 2011  3 18 16 15  0 5662.77080 5662.83215   -0.06135  0.000
     77.687500 2011  3 18 16 30  0 5662.80080 5662.86486   -0.06407  0.000
     77.697917 2011  3 18 16 45  0 5662.83080 5662.89496   -0.06416  0.000
     77.708333 2011  3 18 17  0  0 5662.85580 5662.92048   -0.06468  0.000
     77.718750 2011  3 18 17 15  0 5662.87480 5662.94207   -0.06727  0.000
     77.729167 2011  3 18 17 30  0 5662.89280 5662.95843   -0.06563  0.000
     77.739583 2011  3 18 17 45  0 5662.90380 5662.97021   -0.06641  0.000
     77.750000 2011  3 18 18  0  0 5662.90979 5662.97740   -0.06761  0.000
     77.760417 2011  3 18 18 15  0 5662.91379 5662.97937   -0.06557  0.000
     77.770833 2011  3 18 18 30  0 5662.91079 5662.97609   -0.06530  0.000
     77.781250 2011  3 18 18 45  0 5662.90080 5662.96824   -0.06745  0.000
     77.791667 2011  3 18 19  0  0 5662.89079 5662.95581   -0.06502  0.000
     77.802083 2011  3 18 19 15  0 5662.87879 5662.93880   -0.06001  0.000
     77.812500 2011  3 18 19 30  0 5662.86079 5662.91786   -0.05707  0.000
     77.822917 2011  3 18 19 45  0 5662.83979 5662.89430   -0.05452  0.000
     77.833333 2011  3 18 20  0  0 5662.81479 5662.86683   -0.05204  0.000
     77.843750 2011  3 18 20 15  0 5662.78679 5662.83804   -0.05125  0.000
     77.854167 2011  3 18 20 30  0 5662.75679 5662.80663   -0.04984  0.000
     77.864583 2011  3 18 20 45  0 5662.72779 5662.77457   -0.04679  0.000
     77.875000 2011  3 18 21  0  0 5662.69679 5662.74251   -0.04573  0.000
     77.885417 2011  3 18 21 15  0 5662.66378 5662.70979   -0.04601  0.000
     77.895833 2011  3 18 21 30  0 5662.63578 5662.67773   -0.04195  0.000
     77.906250 2011  3 18 21 45  0 5662.60679 5662.64633   -0.03954  0.000
     77.916667 2011  3 18 22  0  0 5662.57378 5662.61688   -0.04310  0.000
     77.927083 2011  3 18 22 15  0 5662.54878 5662.59006   -0.04128  0.000
     77.937500 2011  3 18 22 30  0 5662.52278 5662.56519   -0.04242  0.000
     77.947917 2011  3 18 22 45  0 5662.50178 5662.54295   -0.04117  0.000
     77.958333 2011  3 18 23  0  0 5662.48478 5662.52463   -0.03985  0.000
     77.968750 2011  3 18 23 15  0 5662.47178 5662.50958   -0.03780  0.000
     77.979167 2011  3 18 23 30  0 5662.46078 5662.49911   -0.03833  0.000
     77.989583 2011  3 18 23 45  0 5662.45278 5662.49191   -0.03913  0.000
     78.000000 2011  3 19  0  0  0 5662.45078 5662.48995   -0.03917  0.000
     78.010417 2011  3 19  0 15  0 5662.45677 5662.49191   -0.03514  0.000
     78.020833 2011  3 19  0 30  0 5662.46377 5662.49845   -0.03468  0.000
     78.031250 2011  3 19  0 45  0 5662.47577 5662.50958   -0.03381  0.000
     78.041667 2011  3 19  1  0  0 5662.49377 5662.52594   -0.03217  0.000
     78.052083 2011  3 19  1 15  0 5662.51377 5662.54557   -0.03179  0.000
     78.062500 2011  3 19  1 30  0 5662.53777 5662.56978   -0.03201  0.000
     78.072917 2011  3 19  1 45  0 5662.57077 5662.59791   -0.02714  0.000
     78.083333 2011  3 19  2  0  0 5662.59777 5662.62866   -0.03089  0.000
     78.093750 2011  3 19  2 15  0 5662.63277 5662.66203   -0.02926  0.000
     78.104167 2011  3 19  2 30  0 5662.66877 5662.69802   -0.02925  0.000
     78.114583 2011  3 19  2 45  0 5662.70177 5662.73531   -0.03355  0.000
     78.125000 2011  3 19  3  0  0 5662.73776 5662.77392   -0.03615  0.000
     78.135417 2011  3 19  3 15  0 5662.77177 5662.81187   -0.04010  0.000
     78.145833 2011  3 19  3 30  0 5662.80876 5662.84982   -0.04105  0.000
     78.156250 2011  3 19  3 45  0 5662.84576 5662.88711   -0.04135  0.000
     78.166667 2011  3 19  4  0  0 5662.87776 5662.92179   -0.04403  0.000
     78.177083 2011  3 19  4 15  0 5662.90876 5662.95516   -0.04639  0.000
     78.187500 2011  3 19  4 30  0 5662.93476 5662.98526   -0.05049  0.000
     78.197917 2011  3 19  4 45  0 5662.96276 5663.01208   -0.04932  0.000
     78.208333 2011  3 19  5  0  0 5662.98476 5663.03498   -0.05022  0.000
     78.218750 2011  3 19  5 15  0 5663.00476 5663.05461   -0.04985  0.000
     78.229167 2011  3 19  5 30  0 5663.02276 5663.06901   -0.04624  0.000
     78.239583 2011  3 19  5 45  0 5663.03676 5663.07882   -0.04206  0.000
     78.250000 2011  3 19  6  0  0 5663.03976 5663.08340   -0.04364  0.000
     78.260417 2011  3 19  6 15  0 5663.04176 5663.08274   -0.04099  0.000
     78.270833 2011  3 19  6 30  0 5663.03476 5663.07620   -0.04145  0.000
     78.281250 2011  3 19  6 45  0 5663.02775 5663.06377   -0.03601  0.000
     78.291667 2011  3 19  7  0  0 5663.00775 5663.04611   -0.03835  0.000
     78.302083 2011  3 19  7 15  0 5662.98275 5663.02320   -0.04045  0.000
     78.312500 2011  3 19  7 30  0 5662.95375 5662.99441   -0.04066  0.000
     78.322917 2011  3 19  7 45  0 5662.92375 5662.96170   -0.03795  0.000
     78.333333 2011  3 19  8  0  0 5662.88675 5662.92441   -0.03765  0.000
     78.343750 2011  3 19  8 15  0 5662.84475 5662.88384   -0.03909  0.000
     78.354167 2011  3 19  8 30  0 5662.79775 5662.84066   -0.04291  0.000
     78.364583 2011  3 19  8 45  0 5662.75375 5662.79551   -0.04176  0.000
     78.375000 2011  3 19  9  0  0 5662.70675 5662.74905   -0.04230  0.000
     78.385417 2011  3 19  9 15  0 5662.66075 5662.70195   -0.04120  0.000
     78.395833 2011  3 19  9 30  0 5662.61275 5662.65483   -0.04209  0.000
     78.406250 2011  3 19  9 45  0 5662.56974 5662.60903   -0.03929  0.000
     78.416667 2011  3 19 10  0  0 5662.52474 5662.56519   -0.04045  0.000
     78.427083 2011  3 19 10 15  0 5662.48274 5662.52332   -0.04058  0.000
     78.437500 2011  3 19 10 30  0 5662.44374 5662.48406   -0.04032  0.000
     78.447917 2011  3 19 10 45  0 5662.40774 5662.44808   -0.04033  0.000
     78.458333 2011  3 19 11  0  0 5662.37874 5662.41602   -0.03727  0.000
     78.468750 2011  3 19 11 15  0 5662.35074 5662.38853   -0.03779  0.000
     78.479167 2011  3 19 11 30  0 5662.32574 5662.36563   -0.03989  0.000
     78.489583 2011  3 19 11 45  0 5662.30874 5662.34797   -0.03923  0.000
     78.500000 2011  3 19 12  0  0 5662.29374 5662.33554   -0.04180  0.000
     78.510417 2011  3 19 12 15  0 5662.28774 5662.32834   -0.04060  0.000
     78.520833 2011  3 19 12 30  0 5662.28374 5662.32703   -0.04330  0.000
     78.531250 2011  3 19 12 45  0 5662.28774 5662.33161   -0.04388  0.000
     78.541667 2011  3 19 13  0  0 5662.30074 5662.34273   -0.04200  0.000
     78.552083 2011  3 19 13 15  0 5662.31674 5662.35909   -0.04236  0.000
     78.562500 2011  3 19 13 30  0 5662.33773 5662.38068   -0.04295  0.000
     78.572917 2011  3 19 13 45  0 5662.36474 5662.40751   -0.04278  0.000
     78.583333 2011  3 19 14  0  0 5662.39773 5662.43892   -0.04118  0.000
     78.593750 2011  3 19 14 15  0 5662.43573 5662.47490   -0.03917  0.000
     78.604167 2011  3 19 14 30  0 5662.47373 5662.51351   -0.03978  0.000
     78.614583 2011  3 19 14 45  0 5662.51773 5662.55538   -0.03765  0.000
     78.625000 2011  3 19 15  0  0 5662.56873 5662.59922   -0.03049  0.000
     78.635417 2011  3 19 15 15  0 5662.61173 5662.64437   -0.03264  0.000
     78.645833 2011  3 19 15 30  0 5662.65773 5662.68951   -0.03178  0.000
     78.656250 2011  3 19 15 45  0 5662.70473 5662.73401   -0.02928  0.000
     78.666667 2011  3 19 16  0  0 5662.75072 5662.77784   -0.02711  0.000
     78.677083 2011  3 19 16 15  0 5662.79173 5662.81906   -0.02734  0.000
     78.687500 2011  3 19 16 30  0 5662.82972 5662.85832   -0.02860  0.000
     78.697917 2011  3 19 16 45  0 5662.85972 5662.89430   -0.03459  0.000
     78.708333 2011  3 19 17  0  0 5662.89172 5662.92702   -0.03530  0.000
     78.718750 2011  3 19 17 15  0 9999.00000 5662.95516 9999.00000  0.000
     78.729167 2011  3 19 17 30  0 9999.00000 5662.97937 9999.00000  0.000
     78.739583 2011  3 19 17 45  0 9999.00000 5662.99834 9999.00000  0.000
     78.750000 2011  3 19 18  0  0 9999.00000 5663.01208 9999.00000  0.000
     78.760417 2011  3 19 18 15  0 5662.97372 5663.01993   -0.04622  0.000
     78.770833 2011  3 19 18 30  0 5662.97672 5663.02255   -0.04583  0.000
     78.781250 2011  3 19 18 45  0 5662.97572 5663.01928   -0.04356  0.000
     78.791667 2011  3 19 19  0  0 5662.96871 5663.01012   -0.04140  0.000
     78.802083 2011  3 19 19 15  0 5662.95572 5662.99572   -0.04001  0.000
     78.812500 2011  3 19 19 30  0 5662.93572 5662.97544   -0.03972  0.000
     78.822917 2011  3 19 19 45  0 5662.91172 5662.95058   -0.03886  0.000
     78.833333 2011  3 19 20  0  0 5662.88472 5662.92113   -0.03642  0.000
     78.843750 2011  3 19 20 15  0 5662.85271 5662.88776   -0.03505  0.000
     78.854167 2011  3 19 20 30  0 5662.81771 5662.85047   -0.03276  0.000
     78.864583 2011  3 19 20 45  0 5662.77871 5662.81121   -0.03250  0.000
     78.875000 2011  3 19 21  0  0 5662.73871 5662.76999   -0.03128  0.000
     78.885417 2011  3 19 21 15  0 5662.69671 5662.72746   -0.03075  0.000
     78.895833 2011  3 19 21 30  0 5662.65671 5662.68362   -0.02691  0.000
     78.906250 2011  3 19 21 45  0 5662.61170 5662.64109   -0.02939  0.000
     78.916667 2011  3 19 22  0  0 5662.56870 5662.59857   -0.02986  0.000
     78.927083 2011  3 19 22 15  0 5662.52970 5662.55734   -0.02764  0.000
     78.937500 2011  3 19 22 30  0 5662.48970 5662.51874   -0.02904  0.000
     78.947917 2011  3 19 22 45  0 5662.45170 5662.48210   -0.03040  0.000
     78.958333 2011  3 19 23  0  0 5662.41970 5662.44873   -0.02902  0.000
